index_id,date_anio,date,day_week,close,open,high,low,adj_close,volume
00286,2001,2001-02-20,1,2.2318,2.4167,2.4688,2.2292,2.0472,70130400
00287,2001,2001-02-21,2,2.3333,2.1484,2.4271,2.125,2.1404,64651200
00288,2001,2001-02-22,3,2.4323,2.3203,2.5,2.25,2.2311,81530400
00289,2001,2001-02-23,4,2.2643,2.4193,2.4583,2.1875,2.0771,103466400
00290,2001,2001-02-26,0,2.2135,2.1979,2.2604,2.1172,2.0305,75182400
00291,2001,2001-02-27,1,2.0807,2.1589,2.2448,2.0677,1.9087,53383200
00292,2001,2001-02-28,2,1.862,2.0651,2.1875,1.8229,1.708,78405600
00293,2001,2001-03-01,3,2.0091,1.8385,2.0417,1.6667,1.843,91528800
00294,2001,2001-03-02,4,1.8158,1.8646,1.9974,1.7917,1.6656,141350400
00295,2001,2001-03-05,0,1.8333,1.7448,1.8802,1.7344,1.6817,74229600
00296,2001,2001-03-06,1,2.0104,1.9271,2.0755,1.8945,1.8442,83440800
00297,2001,2001-03-07,2,2.1719,2.0547,2.1771,2.0182,1.9923,93828000
00298,2001,2001-03-08,3,2.2448,2.1094,2.2682,2.1094,2.0592,82934400
00299,2001,2001-03-09,4,2.0859,2.1276,2.138,1.8906,1.9134,121677600
00300,2001,2001-03-12,0,2.0104,2.0156,2.1094,1.9219,1.8442,76214400
00301,2001,2001-03-13,1,2.25,2.0365,2.2812,2.026,2.0639,108235200
00302,2001,2001-03-14,2,2.3776,2.1484,2.3854,2.1484,2.181,135112800
00303,2001,2001-03-15,3,2.4948,2.5234,2.6556,2.4323,2.2885,187598400
00304,2001,2001-03-16,4,2.4844,2.4557,2.5521,2.3828,2.2789,122520000
00305,2001,2001-03-19,0,2.6276,2.4714,2.6458,2.3366,2.4103,94389600
00306,2001,2001-03-20,1,2.3828,2.5964,2.7604,2.3542,2.1858,199056000
00307,2001,2001-03-21,2,2.5599,2.388,2.6302,2.375,2.3482,187735200
00308,2001,2001-03-22,3,2.8177,2.5833,2.8281,2.5625,2.5847,169776000
00309,2001,2001-03-23,4,2.7917,2.8698,2.9219,2.651,2.5608,150967200
00310,2001,2001-03-26,0,2.9427,2.7917,2.9583,2.7917,2.6994,154296000
00311,2001,2001-03-27,1,2.8359,2.8854,2.987,2.7135,2.6014,170215200
00312,2001,2001-03-28,2,2.8379,2.7578,2.9115,2.75,2.6032,143328000
00313,2001,2001-03-29,3,2.8802,2.8132,2.9792,2.7552,2.642,163296000
00314,2001,2001-03-30,4,2.7051,2.8594,2.9141,2.6875,2.4814,142317600
00315,2001,2001-04-02,0,2.5911,2.6979,2.763,2.5573,2.3769,126516000
00316,2001,2001-04-03,1,2.6771,2.5521,2.7474,2.5495,2.4557,199161600
00317,2001,2001-04-04,2,2.401,2.5755,2.5807,2.2422,2.2025,336247200
